,koi_pdisposition,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_teq,koi_insol,koi_dor,koi_num_transits,koi_steff,koi_slogg,koi_srad,koi_smass
7297,0,0.5,9.23,62.5,0.007525,1.43069,2.36,706.0,58.73,144.2,385.00676798860127,8914.0,3.8960000000000004,2.867,2.357
7298,0,0.9778,1.37,98.2,0.012163,7.1137,3.02,580.0,26.67,177.3,385.00676798860127,6362.0,3.858,2.27,1.36
7299,0,0.553,2.741,57.8,0.007176999999999999,0.95809,0.78,1158.0,426.41,9.14,347.0,5780.0,4.438,1.0,1.0
7300,0,0.2687,9.94,41.2,0.005943,1.0622,0.83,439.0,8.77,101.1,385.00676798860127,6070.0,4.117,1.277,0.778
7301,1,0.737,6.26,57.2,0.0074670000000000005,0.03322,2.27,3406.0,31694.26,1.169,1414.0,7056.0,3.813,2.785,1.836
7302,0,1.1262,12.84,576.7,0.152586,0.0102,30.29,518.0,17.08,25.28,385.00676798860127,7296.0,4.103,1.818,1.526
7303,0,0.096,1.689,24.4,0.004495,1.86095,0.48,1774.0,2348.45,4.736,1288.0,5689.0,4.422,0.976,0.918
7304,0,0.547,1.127,28.6,0.00515,3.57429,1.14,3728.0,45704.5,5.69,1351.0,9456.0,4.172,2.022,2.213
7305,0,0.735105477665469,9.03,23791.335898271933,0.28364628616454785,9.164413809369266,102.89177806760141,1085.3858276274318,7745.737022611685,76.73633334039822,385.00676798860127,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7306,0,0.4916,4.487,63.9,0.007559000000000001,4.23782,0.98,555.0,22.47,99.9,385.00676798860127,6745.0,4.361000000000001,1.182,1.174
7307,0,0.0177,8.989,56.3,0.006883,1.60273,0.92,417.0,7.18,115.7,385.00676798860127,6181.0,4.279,1.227,1.044
7308,0,0.735105477665469,10.78,23791.335898271933,0.28364628616454785,9.164413809369266,102.89177806760141,1085.3858276274318,7745.737022611685,76.73633334039822,385.00676798860127,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7309,0,1.238,2.513,293.9,0.254797,0.12117,23.04,558.0,22.91,16.99,39.0,5797.0,4.563,0.828,0.916
7310,0,0.2713,11.874,465.5,0.019987,0.16894,2.21,602.0,31.14,22.3,385.00676798860127,6295.0,4.456,1.014,1.073
7311,0,1.284,3.762,2388.2,0.340387,0.19080999999999998,24.76,520.0,17.28,16.44,54.0,5182.0,4.601,0.666,0.646
7312,0,0.2227,5.149,367.7,0.01754,0.9501200000000001,1.99,755.0,76.79,23.13,385.00676798860127,5868.0,4.397,1.037,0.978
7313,1,0.348,3.752,156.3,0.011498999999999999,0.7936,1.87,1232.0,544.74,11.18,225.0,5821.0,4.127,1.492,1.088
7314,0,0.993,5.8043,104600.0,0.499783,1.27235,54.58,663.0,45.6,30.69,26.0,5780.0,4.438,1.0,1.0
7315,0,0.7182,6.01,591.0,0.023873,0.9597899999999999,2.14,399.0,6.02,59.0,385.00676798860127,5504.0,4.572,0.819,0.918
7316,0,0.2434,15.23,678.2,0.023523,0.7930699999999999,2.08,223.0,0.59,168.6,385.00676798860127,5381.0,4.575,0.811,0.903
7317,1,0.943,11.942,498.7,0.025738,0.04072,3.37,407.0,6.45,32.3,7.0,5970.0,4.317,1.2,1.089
7318,0,0.548,2.28163,332340.0,0.601921,3.2751200000000003,235.58,2720.0,12920.56,6.6509,955.0,4884.0,3.279,3.584,0.891
7319,0,1.2672,15.869,1114.6,0.303216,0.0036799999999999997,22.78,945.0,188.82,1.392,385.00676798860127,5333.0,4.633,0.688,0.74
7320,0,0.0,16.1723,372420.0,0.5638989999999999,0.03444,61.58,1158.0,424.65,3.0185,0.0,5780.0,4.438,1.0,1.0
7321,0,0.001,5.404,878.3,0.026364,0.60377,1.67,515.0,16.64,15.14,58.0,4260.0,4.663,0.58,0.565
7322,1,0.207,4.026,92.8,0.008748,1.26294,0.74,723.0,64.55,19.0,130.0,5483.0,4.5889999999999995,0.779,0.865
7323,1,0.944,9.331,270.2,0.019208000000000003,0.050789999999999995,3.04,482.0,12.75,27.0,15.0,5592.0,4.115,1.451,1.0
7324,0,0.227,24.3711,94008.0,0.28925100000000004,0.19212,59.07,652.0,42.81,64.16,6.0,9341.0,4.2219999999999995,1.87,2.128
7325,0,0.001,14.48,55654.0,0.218937,0.4741,35.89,597.0,30.09,60.6,15.0,6911.0,4.038,1.501,0.897
7326,1,0.109,6.854,382.5,0.01775,1.7845099999999998,2.0,458.0,10.36,74.158,20.0,5816.0,4.4319999999999995,1.03,1.047
7327,0,0.2482,1.948,560.0,0.021436,164.10846,2.03,305.0,2.05,575.0,385.00676798860127,5485.0,4.556,0.867,0.986
7328,0,0.513,4.27355,377580.0,0.636954,0.53603,150.94,3215.0,25226.88,3.2943,0.0,7945.0,4.023,2.17,1.812
7329,0,0.004,6.03,32609.0,0.166402,0.28609,32.36,1565.0,1418.08,6.8586,287.0,6195.0,3.937,1.781,1.0
7330,1,0.735105477665469,4.07,23791.335898271933,0.28364628616454785,9.164413809369266,102.89177806760141,1085.3858276274318,7745.737022611685,76.73633334039822,385.00676798860127,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7331,1,1.2,3.271,584.4,0.226556,0.09017,10.39,303.0,2.01,13.18,59.0,3638.0,4.843999999999999,0.42,0.45
7332,1,0.045,3.308,65.8,0.007315,0.87641,0.82,1168.0,439.57,8.54,336.0,5579.0,4.388999999999999,1.029,0.945
7333,1,0.396,2.162,81.2,0.008289,2.68751,0.48,747.0,73.5,13.2,315.0,4671.0,4.721,0.528,0.534
7334,1,0.3584,3.241,93.6,0.00895,1.05908,0.92,1053.0,291.11,11.29,238.0,5957.0,4.506,0.937,1.026
7335,0,0.564,11.4277,341790.0,0.611069,0.20326,81.21,960.0,200.8,10.45087,0.0,5912.0,4.225,1.217,0.907
7336,0,1.247,3.5426,850.5,0.28039200000000003,0.0702,22.17,1482.0,1136.75,1.36,1302.0,4975.0,4.614,0.724,0.818
7337,0,1.171,1.2174,422.9,0.194328,0.14229,49.08,2978.0,18549.81,1.601,1447.0,5869.0,3.825,2.313,1.302
7338,0,0.1672,1.155,191.1,0.012681999999999999,24.09761,1.42,1138.0,395.82,29.2,246.0,5977.0,4.473,1.022,1.133
7339,0,0.309,3.8649199999999997,112150.0,0.312477,0.44192,41.8,1968.0,3533.56,3.4764,1009.0,6368.0,4.323,1.225,1.151
7340,0,0.0891,2.851,27.1,0.004806,0.2768,0.58,2488.0,9062.53,1.805,1683.0,6428.0,4.345,1.109,0.992
7341,0,1.2942,1.4145,5995.4,0.388885,0.5181,50.41,2694.0,12445.73,1.9097,2113.0,6140.0,4.243,1.187,0.899
7342,0,0.273,7.70352,539180.0,0.697893,6.54474,58.76,365.0,4.17,125.269,0.0,5420.0,4.596,0.771,0.864
7343,0,1.129,1.43,1112.0,0.169655,0.15666,27.81,2977.0,18660.94,1.687,1504.0,6911.0,4.038,1.501,0.897
7344,0,0.9849,5.549,34.9,0.007279000000000001,0.0516,1.34,3219.0,25377.69,1.002,852.0,7076.0,4.147,1.691,1.467
7345,0,0.583,10.539,135.8,0.011058,0.02316,1.11,1016.0,251.99,3.23,257.0,5815.0,4.5,0.918,0.974
7346,1,0.4146,3.01,87.6,0.008743,2.0659799999999997,0.94,947.0,189.96,20.1,159.0,6250.0,4.4719999999999995,0.986,1.052
7347,0,0.692,5.045,61867.0,0.24559,0.12705,24.3,1634.0,1691.25,2.2821599999999997,809.0,5984.0,4.521,0.906,0.993
7348,0,0.636,2.5866700000000002,278090.0,0.575498,11.6118,36.01,629.0,36.92,33.842,167.0,4789.0,4.678,0.573,0.571
7349,0,0.945,6.5974,121810.0,0.5028199999999999,0.3514,44.48,835.0,114.57,10.0082,178.0,5616.0,4.574,0.81,0.905
7350,0,0.036,2.3544,1684.2,0.037816,7.747139999999999,6.96,1137.0,394.4,36.146,93.0,6180.0,4.007,1.686,1.053
7351,1,0.377,4.224,417.1,0.018514,6.20001,1.31,295.0,1.79,111.9,21.0,4348.0,4.62,0.646,0.636
7352,1,0.2405,2.478,1265.0,0.033111,40.65378,13.11,984.0,221.28,224.0,5.0,7694.0,3.6310000000000002,3.627,2.054
7353,0,0.664,7.0606800000000005,279000.0,0.584086,1.7015200000000001,63.78,623.0,35.58,37.1055,0.0,5722.0,4.454,1.0,1.037
7354,0,0.354,3.9753,92.2,0.008907,0.17745,1.01,1737.0,2157.42,2.675349,945.0,6197.0,4.449,1.035,1.096
7355,0,0.4308,1.421,185.1,0.012745000000000001,32.93584,1.38,783.0,89.02,71.7,91.0,6153.0,4.471,0.993,1.065
7356,0,0.531,2.64151,253680.0,0.499618,1.49694,47.63,1782.0,2382.7,4.593,1216.0,6205.0,4.534,0.873,0.948
7357,1,0.735105477665469,4.65,23791.335898271933,0.28364628616454785,9.164413809369266,102.89177806760141,1085.3858276274318,7745.737022611685,76.73633334039822,4.0,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7358,0,0.735105477665469,11.13,23791.335898271933,0.28364628616454785,0.00124,102.89177806760141,1085.3858276274318,1914.16,76.73633334039822,332.0,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7359,0,0.338,1.84,80.9,0.008318,0.7991199999999999,0.77,2032.0,4050.15,2.54,2153.0,5672.0,4.447,0.853,0.742
7360,0,0.3153,3.416,62.3,0.007320999999999999,4.33661,0.84,701.0,57.23,50.1,58.0,6221.0,4.4,1.05,1.008
7361,1,0.224,1.791,102.4,0.009184999999999999,3.03983,0.72,1130.0,384.49,9.08,623.0,5269.0,4.627,0.713,0.79
7362,1,0.879,4.17,138.8,0.012611,0.26104,1.87,816.0,104.96,16.22,75.0,5839.0,4.199,1.358,1.063
7363,0,0.001,2.08375,178470.0,0.386166,8.28627,14.72,521.0,17.41,16.923,196.0,3520.0,4.906000000000001,0.349,0.358
7364,0,0.93,5.32062,121990.0,0.491022,1.14044,44.29,743.0,72.0,21.482,106.0,5973.0,4.562,0.826,0.907
7365,0,0.003,14.0996,221200.0,0.431208,0.3284,55.0,594.0,29.41,28.8457,38.0,5657.0,4.23,1.168,0.846
7366,0,0.725,4.903919999999999,155610.0,0.42976400000000003,0.68877,60.35,1315.0,705.6,9.7756,266.0,6350.0,4.2330000000000005,1.286,1.03
7367,0,1.084,4.295,65833.0,0.468628,0.9806299999999999,46.72,846.0,120.99,16.585,140.0,5926.0,4.519,0.913,1.004
7368,1,0.197,3.22,70.3,0.007495999999999999,0.67106,0.72,1123.0,375.05,6.4,254.0,5135.0,4.4639999999999995,0.874,0.812
7369,0,1.281,2.14715,2707.8,0.338588,0.18907000000000002,129.93,2421.0,8125.7,4.832,399.0,6587.0,3.531,3.514,1.53
7370,0,0.575,7.53677,341970.0,0.615142,1.40629,53.87,567.0,24.47,31.729,0.0,5256.0,4.502,0.802,0.745
7371,0,0.249,11.5917,522880.0,0.693192,0.10517,232.39,2577.0,10412.56,4.31118,0.0,8117.0,3.748,3.07,1.922
7372,1,0.096,8.77,83.2,0.008278,0.30344,1.17,718.0,62.83,20.97,29.0,5696.0,4.178,1.292,0.916
7373,0,1.138,1.9764400000000002,308500.0,1.010664,3.86401,51.1,1234.0,543.24,4.4,1842.0,4399.0,4.788,0.463,0.48
7374,1,0.1857,13.907,206.1,0.013075999999999999,0.41635,1.69,391.0,5.51,73.5,8.0,6013.0,4.37,1.187,1.206
7375,0,0.906,3.0271,49833.0,0.29134499999999997,0.44658000000000003,40.15,1704.0,1993.63,4.089,628.0,5826.0,4.273,1.262,1.091
7376,0,0.948,4.34296,120270.0,0.501167,0.51475,56.15,1343.0,768.47,6.26839,356.0,6033.0,4.398,1.026,0.961
7377,0,0.779,1.79962,190190.0,0.536261,3.07327,30.8,1243.0,562.86,4.882,1576.0,4627.0,4.721,0.526,0.53
7378,0,1.121,3.8795599999999997,53075.0,0.460769,0.27209,58.77,1623.0,1637.68,3.77,555.0,6154.0,4.399,1.168,1.247
7379,1,0.057,16.77,341.3,0.016926,0.65123,1.62,253.0,0.97,160.9,5.0,5995.0,4.5360000000000005,0.878,0.964
7380,0,1.094,4.32742,124930.0,0.6261140000000001,1.2549700000000001,62.08,945.0,188.58,14.587,197.0,5970.0,4.521,0.908,0.996
7381,0,0.025,1.17,127.3,0.010249,5.66547,21.22,5990.0,304226.71,6.84,1198.0,5283.0,2.352,18.959,2.948
7382,0,1.185,2.84685,29839.0,0.42574300000000004,0.49213,36.91,1281.0,636.43,5.443,544.0,6018.0,4.569,0.794,0.853
7383,0,1.233,2.4569900000000002,35756.0,0.50044,1.73986,43.45,922.0,170.42,12.87,221.0,5419.0,4.581,0.795,0.885
7384,1,0.1847,3.102,110.3,0.009509,1.60346,0.78,849.0,122.75,14.16,225.0,5289.0,4.546,0.748,0.717
7385,0,1.174,2.4864,224.7,0.188743,0.05694,18.2,1912.0,3155.32,1.269,1618.0,5977.0,4.513999999999999,0.883,0.929
7386,1,0.735105477665469,2.7,23791.335898271933,0.28364628616454785,9.164413809369266,102.89177806760141,1085.3858276274318,7745.737022611685,76.73633334039822,81.0,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7387,0,0.3595,1.9,85.5,0.008449,2.54067,0.69,1108.0,355.92,9.31,523.0,5216.0,4.564,0.751,0.755
7388,1,0.6606,2.666,33.1,0.005574,1.0775700000000001,0.76,1288.0,650.66,12.02,226.0,6532.0,4.271,1.247,1.056
7389,0,0.71,1.0597,46.1,0.006706,1.9635099999999999,1.16,2845.0,15425.08,3.73,1887.0,6514.0,4.09,1.585,1.127
7390,1,0.365,3.66,270.0,0.015269999999999999,1.38616,1.78,943.0,187.04,18.72,139.0,6247.0,4.433,1.066,1.122
7391,0,0.6188,6.001,528.9,0.021938,0.54569,2.06,554.0,22.3,26.9,33.0,5591.0,4.559,0.86,0.977
7392,0,0.51,15.9897,399170.0,0.653253,0.20911,123.34,904.0,157.59,19.526,0.0,6569.0,4.008,1.729,1.11
7393,0,1.009,7.63621,96480.0,0.49067799999999995,0.7772399999999999,93.29,783.0,88.89,34.07,46.0,6011.0,3.998,1.741,1.1
7394,1,0.771,2.812,103.1,0.01017,0.31916,0.97,1220.0,523.63,5.23,368.0,5889.0,4.543,0.869,0.961
7395,0,0.064,5.315,62.9,0.007309,0.11019000000000001,5.86,3868.0,52997.01,2.65,604.0,6286.0,3.056,7.342,2.233
7396,0,0.9299,14.41,83.5,0.010126000000000001,0.00663,1.26,1786.0,2402.56,1.034,581.0,6594.0,4.39,1.138,1.158
7397,0,0.9848,12.62,289.9,0.022179,0.01045,4.25,2505.0,9313.26,1.0138,979.0,6877.0,4.0280000000000005,1.753,1.196
7398,0,0.992,7.847,31.9,0.007365999999999999,0.01931,1.94,2885.0,16358.66,1.013,1341.0,6028.0,3.7239999999999998,2.412,1.122
7399,0,1.141,2.6494,41142.0,0.441483,0.44088,64.99,1968.0,3542.31,2.971,84.0,5433.0,4.154,1.348,0.944
7400,0,0.955,0.1046,283.3,0.019633,918.75239,3.27,1679.0,1875.08,71.356696,501.0,6333.0,4.198,1.523,1.338
7401,0,0.743,5.3012,237600.0,0.573221,1.4361899999999999,51.89,766.0,81.31,18.94,143.0,5569.0,4.566,0.829,0.928
7402,0,0.798,3.5521,230740.0,0.601527,1.93996,47.49,1004.0,240.31,11.3819,281.0,5622.0,4.619,0.723,0.803
7403,0,0.757,5.0799900000000004,222360.0,0.559159,2.9100599999999996,90.67,874.0,138.25,36.589,76.0,5993.0,4.114,1.485,1.046
7404,1,0.346,2.163,29.4,0.004922999999999999,1.8076900000000002,0.48,1171.0,443.49,8.56,402.0,5190.0,4.446000000000001,0.899,0.823
7405,0,1.13,10.32,54.4,0.13601400000000002,0.015030000000000002,31.28,2630.0,11346.02,1.139,994.0,6831.0,3.971,2.106,1.511
7406,0,0.019,4.19,581.4,0.021516,22.61286,14.63,670.0,47.72,344.7,7.0,4992.0,2.9210000000000003,6.226,1.179
7407,0,0.589,3.5799300000000005,333640.0,0.617872,0.8799299999999999,64.84,1606.0,1572.85,4.212,0.0,5446.0,4.388,0.961,0.825
7408,1,0.7171,4.004,81.6,0.008867,0.70973,0.98,758.0,78.11,20.4,89.0,5794.0,4.377,1.012,0.89
7409,1,0.097,3.498,170.8,0.011992000000000001,2.63216,1.3,814.0,103.85,28.7,105.0,6078.0,4.434,0.994,0.978
7410,0,0.4204,3.723,13.7,0.003442,0.13627,0.35,1928.0,3269.09,1.739,1569.0,5922.0,4.454,0.921,0.881
7411,0,0.735105477665469,15.76,23791.335898271933,0.28364628616454785,0.00103,102.89177806760141,1085.3858276274318,567.89,76.73633334039822,198.0,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7412,0,0.592,9.8,246.4,0.014984,1.84205,3.35,383.0,5.09,235.7,4.0,6295.0,3.907,2.049,1.237
7413,0,1.284,3.9377,6084.6,0.376799,0.11607,51.6,1169.0,441.1,6.293,420.0,5953.0,4.1610000000000005,1.254,0.831
7414,0,0.345,1.0114,139.9,0.010813,5.78123,14.74,5043.0,153237.23,5.86,1316.0,4994.0,2.682,12.487,2.731
7415,0,0.175,2.883,221.0,0.013335,5.12828,1.0,574.0,25.65,38.7,90.0,5017.0,4.585,0.688,0.663
7416,0,1.054,4.05376,77324.0,0.47776499999999994,1.2011100000000001,43.98,844.0,120.02,16.574,318.0,5873.0,4.553999999999999,0.843,0.93
7417,0,0.206,6.9719,217540.0,0.424455,1.72295,30.13,464.0,10.99,38.163,55.0,5030.0,4.665,0.65,0.717
7418,0,1.137,48.69,115.8,0.14790799999999998,0.00109,16.17,1040.0,276.25,1.15,273.0,5515.0,4.357,1.001,0.831
7419,0,0.317,5.5965300000000004,296480.0,0.5133260000000001,0.8280299999999999,51.51,1060.0,299.43,10.6482,258.0,6099.0,4.511,0.919,1.0
7420,0,0.555,10.0915,359090.0,0.6266149999999999,1.2697200000000002,62.75,505.0,15.38,50.0837,0.0,5623.0,4.4,0.917,0.77
7421,0,0.689,8.0666,132860.0,0.37354299999999996,0.16781,23.94,729.0,66.7,6.8671,225.0,5030.0,4.67,0.587,0.587
7422,0,0.013,2.79,461.0,0.018956,2.22588,31.78,2818.0,14885.1,15.09,121.0,4840.0,2.56,15.355,3.121
7423,0,0.476,1.2082,54.9,0.006914,2.2788,0.69,1941.0,3366.81,3.69,2072.0,5381.0,4.426,0.911,0.806
7424,0,0.895,4.9442,4143.4,0.07047300000000001,0.26757,5.35,552.0,21.89,17.13,72.0,5220.0,4.578,0.695,0.665
7425,0,0.56,9.7746,357470.0,0.630297,0.48086,76.06,862.0,130.69,17.69162,0.0,6522.0,4.407,1.105,1.135
7426,0,0.855,4.37027,165030.0,0.5247930000000001,0.37446999999999997,120.0,2773.0,13941.82,3.6825,673.0,7742.0,4.024,2.094,1.687
7427,0,0.735105477665469,1.0,23791.335898271933,0.28364628616454785,0.0111,102.89177806760141,1085.3858276274318,234049.39,76.73633334039822,239.0,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7428,0,0.53,3.301,19.3,0.004151,0.15567999999999999,0.54,2262.0,6174.2,1.736,1681.0,6056.0,4.271,1.196,0.975
7429,1,0.982,10.498,109.7,0.013137000000000001,0.0030600000000000002,3.37,966.0,205.72,4.77,41.0,6167.0,3.804,2.346,1.279
7430,0,0.793,3.654,298.8,0.017495,0.38587,1.4,767.0,81.55,11.42,125.0,5602.0,4.614,0.732,0.832
7431,0,0.982,22.106,338.1,0.023224,0.0123,4.66,322.0,2.53,65.6,3.0,6917.0,4.05,1.837,1.383
7432,0,0.52,7.2827399999999995,317670.0,0.561719,1.7347299999999999,52.38,569.0,24.75,38.398,0.0,5644.0,4.55,0.854,0.943
7433,0,0.735105477665469,2.01,23791.335898271933,0.28364628616454785,9.164413809369266,102.89177806760141,1085.3858276274318,7745.737022611685,76.73633334039822,1462.0,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7434,0,1.045,5.7312199999999995,82601.0,0.48244899999999996,1.09064,53.53,716.0,62.09,29.281,65.0,6095.0,4.378,1.016,0.9
7435,0,0.958,16.5797,2477.0,0.060438,0.00301,14.32,2076.0,4391.35,1.22571,394.0,7094.0,3.905,2.17,1.379
7436,1,0.103,2.806,151.3,0.010933,2.7054400000000003,0.97,778.0,86.68,19.07,190.0,5008.0,4.506,0.814,0.775
7437,0,0.621,3.4106199999999998,269850.0,0.5546220000000001,1.42955,57.6,1462.0,1078.82,7.2655,0.0,6116.0,4.431,0.951,0.888
7438,0,1.043,3.069,60.0,0.051552999999999995,0.0081,8.61,1940.0,3351.24,1.295,588.0,6850.0,4.196000000000001,1.53,1.35
7439,0,1.0,7.8377,104240.0,0.498842,0.13987,152.74,1992.0,3721.55,5.993,201.0,7216.0,3.7680000000000002,2.804,1.682
7440,1,0.39,11.56,104.6,0.009369,0.05853,1.03,750.0,74.8,8.12,83.0,5443.0,4.36,1.008,0.848
7441,0,0.5488,3.682,106.5,0.00954,0.0037600000000000003,34.87,7200.0,635197.09,0.56,1127.0,4297.0,1.663,33.474,1.883
7442,1,0.294,5.763,127.6,0.01029,1.4348,1.24,566.0,24.28,46.2,35.0,5602.0,4.33,1.1,0.944
7443,0,0.88,4.563,4946.0,0.07535900000000001,5.56265,7.1,270.0,1.25,275.0,5.0,5873.0,4.547,0.863,0.954
7444,0,0.913,4.013,1530.0,0.043088,4.43507,4.69,296.0,1.81,255.0,4.0,6108.0,4.471,0.997,1.072
7445,1,0.1438,8.23,289.2,0.015347,0.42381,1.4,531.0,18.86,25.72,43.0,5509.0,4.565,0.836,0.937
7446,0,0.735105477665469,1.67,23791.335898271933,0.28364628616454785,9.164413809369266,102.89177806760141,1085.3858276274318,7745.737022611685,76.73633334039822,415.0,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7447,0,1.26,5.1822,9662.2,0.38813400000000003,0.9129,22.89,291.0,1.7,65.6,19.0,4831.0,4.713,0.54,0.548
7448,0,1.149,5.43677,42549.0,0.446583,0.28133,42.72,878.0,140.16,9.5878,140.0,5774.0,4.508,0.876,0.903
7449,0,0.378,7.25775,38851.0,0.183373,0.16525,41.77,1546.0,1349.96,6.177,209.0,6100.0,3.895,2.086,1.244
7450,1,0.2065,20.39,1200.0,0.031803,0.5824,2.79,203.0,0.4,214.5,3.0,5829.0,4.575,0.802,0.879
7451,0,0.343,11.4007,205870.0,0.42737600000000003,0.14985,95.58,1325.0,729.48,9.10474,223.0,6468.0,3.8930000000000002,2.048,1.196
7452,0,0.735105477665469,1.86,23791.335898271933,0.28364628616454785,9.164413809369266,102.89177806760141,1085.3858276274318,7745.737022611685,76.73633334039822,478.0,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7453,0,0.477,2.8029,408770.0,0.657162,1.75206,32.58,1002.0,238.59,4.707,1266.0,4239.0,4.793,0.454,0.466
7454,0,0.735105477665469,4.58,23791.335898271933,0.28364628616454785,9.164413809369266,102.89177806760141,1085.3858276274318,7745.737022611685,76.73633334039822,983.0,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7455,0,1.3087,56.84,129.7,0.31772399999999995,0.00124,32.41,1002.0,238.37,1.3159,235.0,5956.0,4.504,0.934,1.017
7456,0,0.735105477665469,5.67,23791.335898271933,0.28364628616454785,0.38524,102.89177806760141,1085.3858276274318,16598.34,76.73633334039822,826.0,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7457,0,0.628,8.689,38.4,0.006,0.01989,1.76,3178.0,24113.62,1.778,454.0,9451.0,3.97,2.679,2.441
7458,0,0.641,4.54864,293720.0,0.593703,0.61531,46.55,1204.0,495.23,5.1884,0.0,5519.0,4.621,0.718,0.811
7459,0,1.21,27.29,166.8,0.221012,0.0030600000000000002,64.0,2094.0,4535.97,1.218,412.0,6541.0,3.773,2.652,1.519
7460,1,0.4309,4.807,1316.0,0.033391000000000004,0.06427000000000001,1.49,1027.0,263.23,0.981,2539.0,3582.0,4.8469999999999995,0.41,0.431
7461,0,0.357,1.249,70.4,0.007834,3.3597099999999998,0.78,1901.0,3074.42,5.26,1476.0,6075.0,4.501,0.909,0.957
7462,0,0.65,4.9939,149300.0,0.388484,0.1735,56.93,2541.0,9873.85,1.789,227.0,6785.0,4.321000000000001,1.342,1.374
7463,0,0.879,3.8500900000000002,137300.0,0.488817,0.51056,80.87,1923.0,3221.97,4.4461,746.0,6271.0,4.178,1.515,1.261
7464,0,0.713,4.523,48.0,0.006797,0.11573,0.7,1276.0,626.66,4.07,404.0,6100.0,4.438,0.94,0.883
7465,0,0.432,2.2865,57.7,0.007109000000000001,0.36303,1.84,3558.0,37880.12,1.751,2535.0,6224.0,3.815,2.368,1.337
7466,0,0.37,0.993,23.5,0.004549,5.04418,1.22,3312.0,28551.69,5.08,1909.0,6280.0,3.795,2.449,1.366
7467,0,0.425,5.8262,209010.0,0.431542,1.6956200000000001,40.9,694.0,54.73,27.8662,67.0,5704.0,4.476,0.868,0.822
7468,0,0.881,8.0331,154380.0,0.519997,0.08832999999999999,100.79,2169.0,5231.88,2.8033,623.0,7128.0,4.105,1.775,1.461
7469,1,0.079,8.58,173.6,0.01209,0.39302,1.45,658.0,44.37,25.74,48.0,6268.0,4.428999999999999,1.1,1.188
7470,0,13.5485,1.11196,375230.0,13.434557,818.96362,366.76,751.0,75.23,27.82,1891.0,3354.0,5.031000000000001,0.25,0.245
7471,0,0.63,8.82403,308870.0,0.607287,1.51156,94.1,736.0,69.39,48.7328,0.0,6894.0,4.25,1.419,1.317
7472,1,0.166,1.542,295.0,0.015481,60.54705,1.28,501.0,14.92,129.9,46.0,5204.0,4.573,0.76,0.787
7473,1,0.341,2.295,258.7,0.01465,2.81432,1.14,865.0,132.78,14.67,251.0,5110.0,4.582,0.711,0.704
7474,0,0.846,4.4135,9568.3,0.10266099999999999,0.07714,8.78,1765.0,2292.94,1.3286,881.0,5629.0,4.586,0.783,0.875
7475,0,0.735105477665469,2.7,23791.335898271933,0.28364628616454785,9.164413809369266,102.89177806760141,1085.3858276274318,7745.737022611685,76.73633334039822,1725.0,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
7476,0,0.496,3.5342,399780.0,0.648402,0.7901699999999999,57.14,1615.0,1609.86,3.2315,700.0,5284.0,4.518,0.807,0.783
7477,0,1.037,5.5698300000000005,300510.0,0.8924219999999999,2.3212099999999998,93.46,831.0,112.47,25.946,0.0,6089.0,4.449,0.959,0.942
7478,0,0.412,3.639,122.1,0.01015,1.64168,0.56,415.0,7.0,23.1,114.0,3787.0,4.742,0.505,0.514
7479,0,0.908,3.9622699999999997,48153.0,0.28434699999999996,2.8016099999999997,50.02,777.0,85.95,48.242,49.0,5925.0,4.052,1.611,1.066
7480,0,0.616,5.49531,317480.0,0.6128520000000001,0.28006,161.02,2866.0,15932.27,3.0031,0.0,6881.0,3.8310000000000004,2.406,1.43
7481,1,0.9802,9.39,447.9,0.027256,0.14869000000000002,2.18,212.0,0.48,125.6,3.0,6018.0,4.615,0.733,0.807
7482,1,0.198,4.74,29.9,0.00507,0.79804,0.72,1052.0,289.46,16.7,129.0,6575.0,4.2780000000000005,1.305,1.182
7483,0,1.312,3.101,6547.8,0.40951,0.11016,48.61,1596.0,1534.66,2.781,700.0,5880.0,4.296,1.087,0.854
7484,0,0.677,10.6304,340670.0,0.67432,0.26068,67.45,793.0,93.53,11.266,0.0,5557.0,4.448,0.916,0.859
7485,0,0.73,3.7184,231170.0,0.558222,0.61316,101.37,2367.0,7420.89,3.7006,1074.0,6297.0,4.006,1.663,1.023
